"id","text"
"user_5293","taurus"
"user_5294","Jira gooftan"
"user_5295","#SaveMyanmar"
"user_5296","Proud Black Jew  ✡️🕎✡️🇮🇱🇮🇱 Proud American 🇺🇸🇺🇸"
"user_5297","Namaste Sada Vatsale Matribhume"
"user_5298","中国高中生(・∀・)我喜欢转笔，想来这里认识一些国外朋友，欢迎大家来和我友好交流。"
"user_5299","PSALMS18. COYS. KU via UTSA."
"user_5300","Yes"
"user_5301","Fight to the end"
"user_5302","𝔉𝔞𝔦𝔱𝔥 𝔦𝔫 𝔱𝔥𝔢 𝔣𝔲𝔱𝔲𝔯𝔢"
"user_5303","Trong tình yêu hờn dỗi không phải là biểu hiện của tan vỡ mà chỉ làm cho nhụy hoa thêm tươi, bông hoa thêm đẹp"
"user_5304","🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️That bitch 🧚🏼‍♀️🧚🏼‍♀️🧚🏼‍♀️"
"user_5305","ghj"
"user_5306","CEO King Business Center 🌹🏆⚖️"
"user_5307","💥https://t.co/68Hgkjqkd9😹
https://t.co/u9op1a9NDO💐https://t.co/YZxcsGLqUo"
"user_5308","rapper"
"user_5309","I live in a little yellow house on a corner"
"user_5310","Insatiable curiosity"
"user_5311","Father of 5 children Papaw to 14 grandchildren and a love that follows me fighting my demons for them stitching my soul back together learning everyday"
"user_5312","Our Mission is to successfully enhance the minds and views of the urban entrepreneur through Inspiration, Wisdom, Knowledge and Motivation."
"user_5313","lets be reasonable!"
"user_5314","Намочив штаны, проверь трусы"
"user_5315","爱好键盘外设"
"user_5316","Limitless San Francisco by 
Jessica Heller
#SFblogger
Local, lifestyle, SF tips #loveSF"
"user_5317","she/her"
"user_5318","Student@jamia_millia_islamia_New Delhi.

https://t.co/Yzr0wKfGf1
Instagram-hussain-saddam--"
"user_5319","Internacionalista y politóloga @UDLAP |"
"user_5320","I want to become the citizen Of london and most IMPORTAN is that to meet with Queen elizabeth ,"
"user_5321","Small activities"
"user_5322","great personality"
"user_5323","Mtembezi"
"user_5324","Chilena, mamá soltera, enfermera de hospital público, zurda come guaguas #ApruebodeSalida"
"user_5325","Floating through Reality"
"user_5326","Twitteとは生涯無縁と思っていましたが、立憲民主党をフォローするためにTwitter始めました。   「天は人の上に人を造らず、人の下に人を造らず」（学問のすすめ）  いじめや差別のない社会、  平和で安心して暮らせる社会 、 反原発、#肉球新党  　趣味：囲碁・原種シクラメンやバラ栽培・山歩き・星空観察等"
"user_5327","i’m feeling cool"
"user_5328","✨ she/her
🐈 cat parent
🍄 Polish-American
🌱 just trying my best"
"user_5329","TartWithA❤️BLM✊🏾MentalHealth🧠FringeFan🎭Hiker🥾CuddleMeister🤗Geek🚀Joker🃏Turophile🧀HumanTigger🐯Muscle💪🏼Bear🐻 Proud🏳️‍🌈Egalitarian🦉He/Him/His🧜🏼‍♂️"
"user_5330","You don’t love a girl because she is beautiful, but she is beautiful because you love her!"
"user_5331","El Rock y el futbol"
"user_5332","Solicito"
"user_5333","#Think ahead"
"user_5334","gay"
"user_5335","Strength comes from doing things you thought you couldn’t"
"user_5336","Door mat or Matador"
"user_5337","كسي هستم كه به بدنبال يافتن آزادي ايران زمينم"
"user_5338","two dogs in the house two balls in my mouf"
"user_5339","retired teacher; new grandma"
"user_5340","service humanity"
"user_5341","Chef, Husband, Father, Independant Voter, Patriot. I stand for Democracy. I stand with Ukraine! I for woman's rights!

Confirmation Bias is a thing."
"user_5342","E.D Pfee 2023"
"user_5343","Ultimately we are all day-to-day.

(Tao 2021)"
"user_5344","free"
"user_5345","Hi there, I’m a Nurse and I live in the middle of the USA."
"user_5346","Me gusta escribir  sobre asuntos generales y escribo poesía y leo mucha historia.."
"user_5347","‏احببتك صدفه وساعشقك للأبد ❤️🥰✨"
"user_5348","It doesn't mean i'm lonely, when i'm alone 🥶🌠🚶‍♂️🙏"
"user_5349","fatita med"
"user_5350","It was a Faustian pact. You opened the gateway to the heavens and all its knowledge, but you would lose any innocent wonder you may have had for it once."
"user_5351","out of sight,out of mind."
"user_5352","gym rat, loyal friend, life is too short not to have fun, #USMC VET, love running obstacle races."
"user_5353","Indian...."
"user_5354","📍HI | 👩🏼‍🎓 M.A. | 24"
"user_5355","your number one music gossip podcast"
"user_5356","MSc Business Economics - KU Leuven 🎓 | ig: pedrohfigueired"
"user_5357","Probably doing work"
"user_5358","Business"
"user_5359","Hello! Guys How are you? I trust you are all good. Make the world great after DJ Trump made America great again. Rejoice ！""Oh, East is East, and West is West”"
"user_5360","University of South Carolina '16"
"user_5361","Você já questionou a natureza da sua realidade hoje?"
"user_5362","im just a passionate person in whatever I'm doinh"
"user_5363","☣️☣️☣️"
"user_5364","We all live in hell. One day we will all die and RIP forever"
"user_5365","Ambassador for Rock & Roll"
"user_5366","Independent RN Patient Advocacy began in 2002;  Become an iRNPA and experience professional growth and satisfaction. #HealthDetectives #PatientAdvocate"
"user_5367","Technology marketer, Amazon Web Services"
"user_5368","promote  domestic tourism in Rwands"
"user_5369","Soldado marino de corazon"
"user_5370","Lover of food, sports & other important things. Lot of nonsense thoughts & opinions that are mine alone. Sometimes in Swedish @LBS '06 🇸🇪🇬🇧 and 🇺🇸"
"user_5371","I like pancakes"
"user_5372","Heavy thoughts"
"user_5373","sick and tired of being sick and tired. 🇳🇬"
"user_5374","Wife, mother of 2 Briards, Idgie and Otto, mortgage underwriter"
"user_5375","Shark Enthusiast. Every lesson I've learned in life can be attributed to J. Walter Weatherman."
"user_5376","A simple & ordinary guy who wants to make the most out of life. Living everyday as if its my last."
"user_5377","I like beauty. I seek it in Nature, Romance, Opera, Beers and Technology. I’ll let you know if I find it anywhere else."
"user_5378","𝐕𝐢𝐥𝐥𝐚𝐢𝐧 || ♍ dm for fb if I didn't || fan account // any pronouns🤍 // mostly spanish"
"user_5379","Food and sport enthusiast. Tweeting my own views. Retweets are not endorsements."
"user_5380","🥱"
"user_5381","Be the change you want to see in the world"
"user_5382","Dad of at least 5 (I love you all), revolutionary, Boston bred, admirer of Adams: the brains, Jefferson: the communicator & Washington: the brawn!"
"user_5383","Music, politics, travel and love--that's me!"
"user_5384","free spirit🏂"
"user_5385","🇨🇴 NYC 👽"
"user_5386","#good lyf Worth more😎💞💞👍👍 #MMBM_MONI_MUST_BE_MADE"
"user_5387","Black n Beautiful"
"user_5388","News producer. Retweeter extraordinaire. Lover of shoes. My life is about more than just news, politics and TV (#OrNot). (She/Her)"
"user_5389","Continuamente deliberando. Corazón blanco. Pontevedra"
"user_5390","Aquariana, Carnavalesca, apaixonada pelo mar. Quem tem limite eh município
Bahiana arretada.😉"
"user_5391","His likely a muttered seed planted by God witted by humans beiny"
"user_5392","HPU"
"user_5393","😊"
"user_5394","Samson is a seasoned Service Engineer with vast Engineering Management experience across the Real estate and Construction industry."
"user_5395","Smile and be success"
"user_5396","Class of 2025 NIU School of Law, Outlander fan, wife, mother, animal lover, gardener, self-taught chef who is just trying to be the best person I can be."
"user_5397","my name Inuwa"
"user_5398","Do it Free !"
"user_5399","Scorpion, Cricketer, Musician, Student of Chemistry, https://t.co/wYtbsJ9ozb             https://t.co/7s2P2aaQuc"
"user_5400","Just me"
"user_5401","Chef Internacional Mexicano. Embajador de la cocina tradicional y prehispánica de Mexico"
"user_5402","Innovation matters!!!"
"user_5403","เอาไว้บ่นเรื่อยเปื่อย"
"user_5404","Happy widow who enjoys traveling, cooking, photography, friends, fun and frivolity."
"user_5405","Just a family man on the Twitter. How bout them Cowboys!!! #DC4L #CowboysNation"
"user_5406","Sunil@123"
"user_5407","للتعرف"
"user_5408","0528 9666 2922 I @Brie0Larson compte secondaire I"
"user_5409","Sr. Radiation tech extraordinaire. 13 yrs in commercial nuclear power."
"user_5410","Excellence!"
"user_5411","Production manager in Pharma company in Bangalore"
"user_5412","Jesus Christ is the greatest| PhD Fellow @KNUSTGH | Climate Action | Agroforester @AGF_KNUST | @Augusco_ | @ChelseaFC | rts & likes NOT endorsement"
"user_5413","@inderjeet singh"
"user_5414","I am a event planner,doing music, and also into directing not to forgetting photography"
"user_5415","I am student."
"user_5416","IFBFT🥶🥶Wan-Bissaka Prop💉💉Bruno is not your midfielder🥶🥶🥶🥶"
"user_5417","Lover of the word. #Sons of Joseph"
"user_5418","#BTC 🇸🇻 #Ethereum #ICP #SafeMoon  #OMG"
"user_5419","🌺"
"user_5420","I'm just a nobody.
I follow a few famous ppl, journalists and all around funny ppl. Read a lot of news. Sometimes i post things that matter. 😄
Ally 🏳️‍🌈"
"user_5421","DRONESHOTS on YouTube. Search Droneshots battle creek, MI TO FIND. I create and edit videos with my DJI Inspire 1 v.2 DRONE. 3D print all types of things."
"user_5422","Ich bin halt gestolpert. So pi mal Daumen. Circa. Ungefähr so muss es gelaufen sein, anders kann ich es mir nicht erklären. War ja auch nicht dabei…"
"user_5423","Hello 🖤"
"user_5424","I like to imbibe positivity and embrace change"
"user_5425","Just me"
"user_5426","Stadt-Redakteur #Rathauskorrespondenz @stadt_wien und https://t.co/1ISrwKsQHs  Hier nicht immer aber auch privat unterwegs ;)"
"user_5427","striving to go placidly amidst the noise and haste / living the work dream @Dell / tweets are my own"
"user_5428","50% idk, 50% idc"
"user_5429","A little of this, and a little of that."
"user_5430","#రజక సంఘం చదలాడ పెద్దాపురం తూర్పు గోదావరి"
"user_5431","I am the follower of THE HINDU"
"user_5432","living in newfoundland,like politics,sports"
"user_5433","Retired teacher 👩‍🏫"
"user_5434","Galatasaray... Blockchain & NFTs"
"user_5435","啦啦啦啦啦啦~"
"user_5436","Kamlesh Pandya"
"user_5437","Master of Global Affairs student at Rice University"
"user_5438","Minor! She/her
I am just sentient emotional jelly
RIP technoblade you will be missed o7"
"user_5439","Full of thoughts that the world should read..."
"user_5440","sounds like a terrible idea, I’m in"
"user_5441","Hey I'm a goblin I use they them pronouns, I support blm, lgbtq+ rights, and I mean fuck the government."
"user_5442","Discovering myself in a way that's been undiscovered.
Love is patient. Love is Kind.
UIC Alum. Loyola Alum.
Mother Baby BSN, RN
Rest Heavenly Mommy❤"
"user_5443","de Martorell, ❤️ CAT"
"user_5444","Father of 5 #MAGA"
"user_5445","Homegrown intellectual and author."
"user_5446","23"
"user_5447","Cathleen is a writer who is interested in all things writing."
"user_5448","Double Hoya Lawya, Musician, Nets fan before it was cool, and DotA fanatic. I'm here to scream into the void."
"user_5449","Lawyer, business owner, feminist, resister, Mum & wife. Interested in US politics and Aussie coronavirus response."
"user_5450","life is what you make it"
"user_5451","C.R.E.A.M"
"user_5452","certified nillionaire"
"user_5453","There is truth in wine."
"user_5454","おなしゃす！"
"user_5455","kesehatan keperawatan"
"user_5456","Another new official account for Richard Marles, here is where you can gigantically make your requests. Be it about our beloved country or my business .."
"user_5457","Kindness"
"user_5458","Happy happy happy"
"user_5459","gimme gimme love"
"user_5460","Let the military dictatorship really fail 🙏"
"user_5461","living under the delusion that someday, I won't be called Peat"
"user_5462","From Añasco, P.R. --- US Army Ret. (DAV) Happily married to a German/Danish lady for 35 years."
"user_5463","Meta  Coach"
"user_5464","Cheerful"
"user_5465","2009: Maybe this is the start of something good
2022 update: It wasn't"
"user_5466","Hold on to the memories they will hold on to you"
"user_5467","The personal is always political 🏳️‍🌈🏳️‍⚧️she/her. Community Liaison for @jonesnyassembly. all tweets & opinions are my own."
"user_5468","Reject Military save Myanmar🇲🇲"
"user_5469","Fearless woman, a go getta dream chase"
"user_5470","Humble and kind!"
"user_5471","Executive editor @wamu885 / @DCist🎙Passionate about news, books & traveling. Vivo en español, English, Français & Portuguese. She/her"
"user_5472","He/They, Pan/Bi-Gender Fluid, Tarot Reader/Streamer, Magick, Video Games, Music, and general nerd stuff. DM for discord server info. https://t.co/nZnADtSsLY"
"user_5473","Thinking too much"
"user_5474","‏‏احمد نواز کامران سیال"
"user_5475","THE UNFED MIND DEVOUR ITSELF.
                                          -Gore Vidal"
"user_5476","I am a layed back man"
"user_5477","todos somos especiales pero sobre todo cuando hacemos algo real"
"user_5478","Think of how you make your money, treat your money right and it will do the same to you"
"user_5479","mude sua atitude e você mudará sua vida e seus resultados"
"user_5480","hi"
"user_5481","You'll have bad times, but it will always wake you up to the good stuff you weren't paying attention to. -Robin Williams .✝."
"user_5482","Giresun University- Hazelnut expert 🌰🐿️ Turkey swimming federation- swimming coach 🏊
Beykent University - Banking and Finance🤑"
"user_5483","🦩"
